공고명 (title),주관기관 (agency),기관구분 (agencyType),공고유형 (category),접수시작 KST (applyStartAt),접수마감 KST (applyEndAt),접수중 (isActive),지원대상 (applicantTypes),대상지역 (targetRegions),대상업종 (targetIndustries),업력하한 (minBusinessYears),업력상한 (maxBusinessYears),종업원수상한 (maxEmployees),연매출상한 (maxRevenue),지원금하한 (amountMin),지원금상한 (amountMax),요구인증 (requiredCertifications),대표자연령하한 (minAge),대표자연령상한 (maxAge),법인한정 (corporationOnly),반복여부 (recurrence),요약 (summary),지원자격 원문 (applyTargetDetail),제외대상 원문 (excludeTarget),공고원문 URL (sourceUrl),수집출처 (sourceApi),원본 공고번호 (externalId),적재일시 KST (createdAt),갱신일시 KST (updatedAt),내부 식별자 (id),원문 지역 (raw.rawRegion),원문 공고유형 (raw.rawCategory),원문 지원대상 (raw.rawApplyTarget),원문 업력 (raw.rawBusinessYears),원문 대상연령 (raw.targetAge),원문 담당부서 (raw.department),원문 연락처 (raw.contact),원문 우대사항 (raw.preferential),통합공고 여부 (raw.integratedNotice)
[국비지원] AI 기반 서비스 개발·사업화 1인 창업가 캠프 7기 모집,넥스트러너스 주식회사,공공기관(public),교육·멘토링(education),2026-08-01 00:00,2026-09-25 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,5,,,,,,20,,,단발(once),예비·초기 창업가 대상 AI 기반 서비스 개발 및 사업화 역량 강화를 위한 「1인 창업가 국비지원 부트캠프」모집을 다음과 같이 공고합니다.,"1. 내일배움카드 소지자 또는 발급 가능한 자
2. 아이디어는 있지만 실행·개발이 어려웠던 예비창업자
3. 개발자 없이 AI로 직접 서비스 출시까지 해보고 싶은 분
4. AI 활용으로 1인 SaaS·자동화 서비스 제작에 관심 있는 분
5. MVP 제작 → 검증 → 수익화까지 실전 창업 프로세스를 경험하고 싶은 분
6. 외주 없이 직접 만들고 운영하는 ‘1인 창업’을 목표로 하는 분
7. 창업은 처음이지만 AI 툴로 빠르게 사업 역량을 키우고 싶은 분
8. 혼자 고민하기보다 실무 멘토링과 창업 지원을 함께 받고 싶은 분",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178831,kstartup,178831,2026-08-20 18:24,2026-08-21 20:53,8d7012c0-90b7-490c-b9de-fcb6613d2ceb,전국,멘토링ㆍ컨설팅ㆍ교육,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",마케팅팀,07040998219,,N
2026 위치정보(위치기반) 사업자를 위한 클라우드 지원사업 모집,디엔에이클라우드,민간(private),기술개발(R&D)(rnd),2025-12-29 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,3,,,,,,,,,단발(once),위치정보(위치기반)사업자를 위한 클라우드 지원사업을 공고하오니 안내에 따라 지원 하시기 바랍니다.,위치정보(위치기반)를 기반으로 서비스를 개발하고 상용화하고자 하는 의지가 있는 스타트업(3년 미만) 및 예비창업자,설립후 3년이상 사업자 및 공정거래법 에 따라 상호출자제한기업집단(대기업)으로 지정된 사업자는 참가 제한,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=175808,kstartup,175808,2026-08-20 18:25,2026-08-21 20:53,8f8dd836-30f5-4892-bdfa-73840c69ffba,전국,기술개발(R&amp;D),"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,3년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",경영지원팀,0264066100,,N
[신규설립] 2026년 DNA 융합 제품·서비스 해외진출 지원 사업 참여기업 모집선발 공고,(재)글로벌디지털혁신네트워크,민간(private),수출·해외진출(export),2026-03-10 00:00,2026-09-30 23:59,Y,개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),정보통신산업진흥원 및 글로벌디지털혁신네트워크에서는 AI 등 미래 디지털 혁신기술 분야 융합 제품‧서비스 기업의 해외 조인트벤처 추진 및 운영 지원을 위한 ｢DNA 융합 제품·서비스 해외진출 지원｣ 참여기업을 아래와 같이 모집하오니 관심있는 기업의 많은 참여 바랍니다.,"해외 현지 조인트벤처(JV) 설립을 위한 현지 파트너사를 보유하고 JV 설립을 추진 중이거나, JV 완료 후 사업 운영 중인 미래 디지털 혁신기술 분야 융합 제품‧서비스 보유 중소기업","중복참여 제한
 - 당해 연도『글로벌 창업 활성화 기반조성(K-Global 해외진출 지원사업)』및『AI 디지털전환 혁신기업 해외실증지원 사업』과 중복참여 불가",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176645,kstartup,176645,2026-08-20 18:25,2026-08-21 20:53,4e09a88c-5090-4cdf-a13e-ddbf8a2b5e35,전국,글로벌,일반기업,"1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",사업 2팀,03180396492,,Y
2026년 체육인 직업안정 사업(창업지원) 창업교육과정(씨앗) 참가자 모집,국민체육진흥공단,민간(private),교육·멘토링(education),2026-03-12 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"체육인의 직업 전환을 지원하여 생활 불안정성을 완화하고, 역량별 맞춤 지원을 통해 창업 성공률을 높이며 진로 선택의 폭을 확대하고자
「2026년 체육인 직업안정 사업(창업지원) 창업교육과정(씨앗)」 참여자를 다음과 같이 모집하오니 많은 관심과 참여 바랍니다","ㅁ 은퇴(예정) 또는 경력 단절 체육인 중 전·현직 선수, 지도자, 심판으로 창업 의지가 있는 자
  * 체육인 복지법 제2조에 해당하는 체육인

ㅁ 체육인 기준
  - 선수 : ｢국민체육진흥법｣에 따른 경기단체에 선수로 등록된 기간이 총 5년 이상이면서 연속하여 3년 이상 등록된 적이 있는 사람 중 아래 대회 에 출전한 경력이 있는 사람
  - 지도자 : ｢국민체육진흥법｣에 따른 경기단체에 지도자로 등록된 기간이 총 5년 이상인 사람 중 아래 대회 에 출전한 선수를 지도한 경력이 있는 사람
  - 심판 : ｢국민체육진흥법｣에 따른 경기단체에 심판으로 등록된 기간이 총 5년 이상이면서 아래 대회 에서 매년 1회 이상 3년 동안 활동한 경력이 있는 사람
  *   대회 : 올림픽, 패럴림픽, 데플림픽, 아시아경기대회, 국제경기연맹 주관 세계선수권대회, 세계대학경기대회, 전국(장애인)체육대회
  ** 다만, 학생선수는 체육인에서 제외하되, 국가대표로 확정된 이력이 있는 경우에 한해 체육인으로 인정","ㅁ 지원불가 대상
ㅇ 정부지원사업 참여 제한 제재조치를 받고 있는 자
 * 선정 후 지원불가 대상에 해당되는 경우 선정 취소 가능",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176858,kstartup,176858,2026-08-20 18:25,2026-08-21 20:53,16642181-09f5-4e42-81cd-611f2c699693,전국,멘토링ㆍ컨설팅ㆍ교육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",이노베이션그룹,07044071785,,N
2026 여성발명진흥 사업 위한 전문가 평가위원 Pool 모집 공고,한국여성발명협회,민간(private),인력·고용(employment),2026-03-25 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,20,,,단발(once),한국여성발명협회는 지식재산처의 여성발명진흥 사업 수행기관으로서 다양한 분야의 전문가 Pool을 구성하여 평가위원으로 위촉하고자 하오니 많은 관심과 참여를 바랍니다. 감사합니다.,"사업화, 제조 및 생산, 지식재산 및 교육, 지식재산 활용, 창업 및 경영 관련 전문가",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176937,kstartup,176937,2026-08-20 18:25,2026-08-21 20:53,fb6c63f3-05fb-4cd7-a583-cd4f6ed49b04,전국,인력,"일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",사업팀,025382710,,N
2026년 K-Global 해외진출 지원사업 참여기업 모집 공고,글로벌디지털혁신네트워크,민간(private),수출·해외진출(export),2026-04-01 00:00,2026-09-30 23:59,Y,개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),정보통신산업진흥원 및 글로벌디지털혁신네트워크에서는 2026년도 글로벌 시장 진출 및 성장을 위한 해외진출 지원사업 대상 기업을 아래와 같이 모집하오니 관심 있는 기업의 많은 참여 바랍니다.,"ㅇ 기술 분야 : ICT, 디지털 분야 제품·서비스 보유 기업
ㅇ 제품 및 서비스가 국내외 시장에 출시 및 영업활동(홍보, 광고, 판매) 중인 기업
ㅇ 해외진출이 준비된 기업 (아래 1개 이상)
① 해외 IP 보유(특허, PCT, 상표 등)
② 해외 전시회·컨퍼런스 참여 경험 보유
③ 해외 현지 법인 설립증 보유
④ 수출 실적 보유
⑤ 해외 파트너사와 MOU, NDA 등 계약 체결 보유
ㅇ 기업공개(IPO) 전 단계의 비상장 및 국내 또는 국외 법인사업자","① 상기 ‘신청자격’ 기준미달 기업
② 사업 공고일 기준 주권상장기업
③ 금융기관 등으로부터 채무불이행으로 규제 중인 경우
④ 국세 및 지방세 체납 중인 경우
⑤ 접수 마감일 기준 정부지원사업 참여 제한 등 제재조치를 받고 있는 경우
⑥ 정부/지자체/유관기관으로부터 본 사업과 동일한 지원 내용으로 지원금을 받은 기업
⑦ 당해연도 ‘DNA 융합 제품·서비스 해외진출 지원사업’, ‘AI 디지털 전환 혁신기업 해외실증 지원사업’ 선정기업

※ 본 사업에 선정된 기업이 상기 사항을 위배하고 허위 사실을 기재한 경우, 그 즉시 선정취소 및 정부지원금 환수 등의 조치를 취할 수 있음
※ 지원기업으로 선정 된 후 타 사업과 중복 수혜여부가 확인되면, 재단 지원금은 전액 환수 될 수 있음",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=176968,kstartup,176968,2026-08-20 18:25,2026-08-21 20:53,a72ea9d8-a8be-4235-9894-c41929c5b1c3,전국,글로벌,일반기업,"1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",사업1팀,03180396754,,Y
[성남 식품제조 소공인특화지원센터] 소공인 기술 컨설팅 참여기업 모집공고,성남산업진흥원,공공기관(public),교육·멘토링(education),2026-04-08 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경기,,,10,,,,,,,,,단발(once),"안녕하세요. 
성남산업진흥원(성남 식품제조 소공인특화지원센터)입니다.
성남시 식품제조 소공인을 대상으로, 2026년도 기술 컨설팅 참여기업을 다음과 같이 모집하오니 많은 관심과 참여 부탁드립니다.","성남시 소재 상시 근로자수 10인 미만 식품제조 소공인
(산업분류코드 C10, C11)","아래의 내용에 1개 이상 해당하는 경우는 신청 및 지원 불가
① (참여제한) 정부·지자체, 공공기관 등으로부터 참여 제한 중인 경우
② (중복참여) 유관기관 지원사업 기수혜 및 수혜중인 자는 참여제한
③ (세금체납) 4대보험, 국세·지방세 체납, 행정처분을 받은 경우
④ (부도/휴‧폐업) 기업의 부도, 휴·폐업 중인 경우
⑤ (서류 허위제출) 사업 참여를 위해 제출한 서류가 허위로 판명된 경우",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177121,kstartup,177121,2026-08-20 18:25,2026-08-21 20:53,a9fc7e97-08d4-423c-aeb4-361971d960eb,경기,멘토링ㆍ컨설팅ㆍ교육,일반기업,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",혁신성장부,0317502872,,N
2026 『부산국제신발섬유패션전시회(PFB패패부산)』 참가 기업 모집 공고,(사)부산섬유패션산업연합회,민간(private),경진대회·행사(contest),2026-06-11 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,20,,,단발(once),"지역 및 전국 섬유패션·신발·AI 패션·스포츠·테크 융합 기업의 제품 홍보, 신규 판로 개척, 국내외 바이어 상담을 지원하기 위하여 2026년「부산국제신발섬유패션전시회(PFB패패부산)」참가기업을 모집하오니 많은 신청 바랍니다.","의류, 섬유, 소재, 신발, 디지털, AI콘텐츠, 친환경, 리빙, 액세서리 등 섬유패션 관련 기업  ※지역제한 없음",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178097,kstartup,178097,2026-08-20 18:24,2026-08-21 20:53,cb98033c-d9cc-4403-ae59-8cd55b264cf6,전국,행사ㆍ네트워크,"대학생,대학,연구기관,일반기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",섬유산업팀,07048201398,,N
[동국대BMC창업보육센터] 바이오ㆍ메디컬 패키지지원 프로그램 참여기업 모집(~9/30(금)까지),동국대학교 BMC창업보육센터,공공기관(public),사업화자금(funding),2026-06-19 00:00,2026-09-30 23:59,Y,개인사업자(individual) | 법인(corporate),,,,10,,,,,,20,,,단발(once),"동국대학교 BMC창업보육센터에서는 바이오·메디컬 분야 기업의 기술사업화 촉진을 위하여 「바이오·메디컬 맞춤형 패키지 지원」사업을 운영하오니, 관심 있는 기업의 많은 참여 바랍니다.",바이오·메디컬 분야 기업 / 기술이전 및 사업화를 희망하는 기업,"※  지원 제외 대상 
 - 본 사업에 신청한 내용과 동일한 내용으로 정부, 지자체 또는 유관기관의 지원을 받은 경우
 - 기업 또는 사업 책임자(대표자 포함)가 정부 지원 사업 참여 제한 대상인 경우
 - 신청일 기준 국세 또는 지방세를 미납한 경우
 - 신청일 기준 휴·폐업 중이거나 자본잠식 상태인 기업
 - 동국대학교 BMC창업보육센터장이 참여를 제한할 정당한 사유가 있다고 인정하는 자 또는 기업",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178200,kstartup,178200,2026-08-20 18:24,2026-08-21 20:53,b11c483d-3417-4fc9-957f-02413a480b28,전국,사업화,"일반기업,1인 창조기업",10년미만,"만 20세 이상 ~ 만 39세 이하,만 40세 이상",BMC창업보육센터,0319615467,,N
"[방송미디어통신위원회, 한국인터넷진흥원] 국민안전 LBS 솔루션 대상 (~9.30, 16:00)",한국인터넷진흥원,민간(private),사업화자금(funding),2026-07-13 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,3,,,,,,,,,단발(once),국민안전 LBS 솔루션 대상과 관련하여 <다음>과 같이 우수한 위치정보 기반 안전 솔루션을 보유하고 있는 중소기업·스타트업을 발굴하여 시상 및 판로지원을 통해 국민안전 강화와 위치정보 산업 활성화에 기여하고자 하오니 많은 참여 바랍니다.,"-일상, 생활, 산업 현장 등에서 활용 가능한 위치정보 기반 안전 솔루션을 보유한 중소기업·스타트업
-위치기반 서비스·상품이 실제 사업 단계에 이른 비즈니스 모델 보유 기업(시제품 보유)
※ 2차 발표심사 시 시제품(prototype) 시연 또는 발표자료 내 제품·서비스 소개 영상(1분 내외) 포함 필요",「공정거래법」에 따라 상호출자제한기업집단(대기업)으로 지정된 사업자,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178536,kstartup,178536,2026-08-20 18:24,2026-08-21 20:53,d02c95ba-7d67-439c-988a-53cd28371fa6,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",위치정보사업팀,0237860546,,N
2026년 체육인 직업안정(창업지원) 사업 창업교육과정(씨앗) 참여자 추가 모집(9.30.),국민체육진흥공단,민간(private),사업화자금(funding),2026-07-15 00:00,2026-09-30 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"체육인의 직업 전환을 지원하여 생활 불안정성을 완화하고, 역량별 맞춤 지원을 통해 창업 성공률을 높이며 진로 선택의 폭을 확대하고자 
「2026년 체육인 직업안정 사업(창업지원) 창업점검과정(씨앗)」 참여자를 다음과 같이 모집하오니 많은 관심과 참여 바랍니다.
※ 체육인 복지 시행지침 개정으로 체육인 인정 대회 범위 확대(경기 단체 주관 전국대회 출전 경력도 포함)","- 체육인 복지법 제2조에 따른 체육인(선수·지도자·심판) 중, 은퇴(예정) 또는 경력단절 체육인으로 창업 의지가 있는 자
- 창업에 관심이 있으며, 창업의 기초지식을 배우고자 하는 창업희망자·예비창업자",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178561,kstartup,178561,2026-08-20 18:24,2026-08-21 20:53,bb7a9330-01e4-4e34-8d51-e26187a8d9dc,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",이노베이션그룹,07044071785,,N
